date,base,quote,rate
2020-12-19,GBP,AED,4.96626
2020-12-20,GBP,AED,4.96334
2020-12-21,GBP,AED,4.9039
2020-12-22,GBP,AED,4.91925
2020-12-23,GBP,AED,4.94005
2020-12-24,GBP,AED,4.98038
2020-12-25,GBP,AED,4.98193
2020-12-26,GBP,AED,4.98182
2020-12-27,GBP,AED,4.98158
2020-12-28,GBP,AED,4.96152
2020-12-29,GBP,AED,4.95603
2020-12-30,GBP,AED,4.98723
2020-12-31,GBP,AED,5.01378
2021-01-01,GBP,AED,5.01963
2021-01-02,GBP,AED,5.01965
2021-01-03,GBP,AED,5.0196
2021-01-04,GBP,AED,5.00787
2021-01-05,GBP,AED,4.99458
2021-01-06,GBP,AED,5.00128
2021-01-07,GBP,AED,4.98923
2021-01-08,GBP,AED,4.98582
2021-01-09,GBP,AED,4.9837
2021-01-10,GBP,AED,4.98314
2021-01-11,GBP,AED,4.96006
2021-01-12,GBP,AED,4.99137
2021-01-13,GBP,AED,5.01864
2021-01-14,GBP,AED,5.0169
2021-01-15,GBP,AED,5.00746
2021-01-16,GBP,AED,4.9912
2021-01-17,GBP,AED,4.99124
2021-01-18,GBP,AED,4.98337
2021-01-19,GBP,AED,5.00073
2021-01-20,GBP,AED,5.01728
2021-01-21,GBP,AED,5.03596
2021-01-22,GBP,AED,5.02655
2021-01-23,GBP,AED,5.02584
2021-01-24,GBP,AED,5.02587
2021-01-25,GBP,AED,5.02632
2021-01-26,GBP,AED,5.02872
2021-01-27,GBP,AED,5.03772
2021-01-28,GBP,AED,5.02782
2021-01-29,GBP,AED,5.0353
2021-01-30,GBP,AED,5.03404
2021-01-31,GBP,AED,5.03394
2021-02-01,GBP,AED,5.03291
2021-02-02,GBP,AED,5.02078
2021-02-03,GBP,AED,5.0146
2021-02-04,GBP,AED,5.00919
2021-02-05,GBP,AED,5.03358
2021-02-06,GBP,AED,5.04602
2021-02-07,GBP,AED,5.04582
2021-02-08,GBP,AED,5.04165
2021-02-09,GBP,AED,5.06344
2021-02-10,GBP,AED,5.08121
2021-02-11,GBP,AED,5.07856
2021-02-12,GBP,AED,5.07479
2021-02-13,GBP,AED,5.08736
2021-02-14,GBP,AED,5.08765
2021-02-15,GBP,AED,5.10612
2021-02-16,GBP,AED,5.11254
